profile_id_a,platform_a,userName_a,profile_id_b,platform_b,userName_b,block_key,similarity_score,name_sim,fullname_sim,url_sim,location_sim
7152,instagram,antjanus,3,twitter,antjanus,fullname_prefix4:anto,0.94,1.1,1.0,1.0,0.0
7154,instagram,antonioaraya,3,twitter,antonioaraya,fullname_prefix4:anto,0.94,1.1,1.0,1.0,0.0
7155,instagram,antoniocozar,3,twitter,antoniocozar,fullname_prefix4:anto,0.94,1.1,1.0,1.0,0.0
7162,instagram,atheenow,3,twitter,atheenow,fullname_prefix4:anto,0.94,1.1,1.0,1.0,0.0
13835,instagram,tonydeli7,3,twitter,tonydeli7,fullname_prefix4:anto,0.94,1.1,1.0,1.0,0.0
5411,instagram,julio_dx,3,twitter,julio_dx,fullname_prefix4:juli,0.94,1.1,1.0,1.0,0.0
13781,instagram,tmazon,3,twitter,tmazon,name_prefix3:tma,0.94,1.1,1.0,1.0,0.0
7195,instagram,arjantupan,3,twitter,arjantupan,name_prefix3:arj,0.94,1.1,1.0,1.0,0.0
10450,instagram,julieodonn,3,twitter,julieodonn,fullname_prefix4:juli,0.94,1.1,1.0,1.0,0.0
10456,instagram,julioptr,3,twitter,julioptr,fullname_prefix4:juli,0.94,1.1,1.0,1.0,0.0
13598,instagram,tatianaavdjiev,3,twitter,tatianaavdjiev,name_prefix4:tati,0.94,1.1,1.0,1.0,0.0
6379,instagram,tattfoo,3,twitter,tattfoo,name_prefix4:tatt,0.94,1.1,1.0,1.0,0.0
6380,instagram,tayfunsarier,3,twitter,tayfunsarier,name_prefix4:tayf,0.94,1.1,1.0,1.0,0.0
6383,instagram,tbarrios47,3,twitter,tbarrios47,name_prefix4:tbar,0.94,1.1,1.0,1.0,0.0
6396,instagram,tessacolauto,3,twitter,tessacolauto,name_prefix4:tess,0.94,1.1,1.0,1.0,0.0
13733,instagram,tikves,3,twitter,tikves,name_prefix4:tikv,0.94,1.1,1.0,1.0,0.0
9542,instagram,hortovanyi,3,twitter,hortovanyi,name_prefix4:hort,0.94,1.1,1.0,1.0,0.0
6468,instagram,trinecole,3,twitter,trinecole,name_prefix4:trin,0.94,1.1,1.0,1.0,0.0
9459,instagram,leonamizrahi,3,twitter,leonamizrahi,name_prefix4:leon,0.94,1.1,1.0,1.0,0.0
10960,instagram,leonovel,3,twitter,leonovel,name_prefix4:leon,0.94,1.1,1.0,1.0,0.0
6494,instagram,umakantjani,3,twitter,umakantjani,name_prefix4:umak,0.94,1.1,1.0,1.0,0.0
6495,instagram,umstadter,3,twitter,umstadter,name_prefix4:umst,0.94,1.1,1.0,1.0,0.0
6499,instagram,utkudemirsoy,3,twitter,utkudemirsoy,name_prefix4:utku,0.94,1.1,1.0,1.0,0.0
6509,instagram,bioulex,3,twitter,bioulex,name_prefix4:biou,0.94,1.1,1.0,1.0,0.0
14002,instagram,varunpramanik,3,twitter,varunpramanik,name_prefix4:varu,0.94,1.1,1.0,1.0,0.0
6516,instagram,venerandamora,3,twitter,venerandamora,name_prefix4:vene,0.94,1.1,1.0,1.0,0.0
7298,instagram,avclubvids,3,twitter,avclubvids,fullname_prefix4:andr,0.94,1.1,1.0,1.0,0.0
9615,instagram,ideasandrew,3,twitter,ideasandrew,fullname_prefix4:andr,0.94,1.1,1.0,1.0,0.0
11863,instagram,mrandrewbradley,3,twitter,mrandrewbradley,fullname_prefix4:andr,0.94,1.1,1.0,1.0,0.0
7092,instagram,karmicangel,3,twitter,karmicangel,fullname_prefix4:ange,0.94,1.1,1.0,1.0,0.0
7097,instagram,angelfrancia,3,twitter,angelfrancia,fullname_prefix4:ange,0.94,1.1,1.0,1.0,0.0
7102,instagram,angelmmartinez,3,twitter,angelmmartinez,fullname_prefix4:ange,0.94,1.1,1.0,1.0,0.0
7103,instagram,angelo_arch,3,twitter,angelo_arch,fullname_prefix4:ange,0.94,1.1,1.0,1.0,0.0
1523,googleplus,annalisamanca,3,twitter,annalisamanca,fullname_prefix4:anna,0.94,1.1,1.0,1.0,0.0
7306,instagram,awkingkhan,3,twitter,awkingkhan,name_prefix3:awk,0.94,1.1,1.0,1.0,0.0
7311,instagram,axiol,3,twitter,axiol,name_prefix3:axi,0.94,1.1,1.0,1.0,0.0
7322,instagram,azntaiji,3,twitter,azntaiji,name_prefix3:azn,0.94,1.1,1.0,1.0,0.0
12465,instagram,pigoni,3,twitter,pigoni,name_prefix3:pig,0.94,1.1,1.0,1.0,0.0
7131,instagram,coskills,3,twitter,coskills,fullname_prefix4:anna,0.94,1.1,1.0,1.0,0.0
7132,instagram,annatorc,3,twitter,annatorc,fullname_prefix4:anna,0.94,1.1,1.0,1.0,0.0
4397,instagram,elitistczar,3,twitter,elitistczar,fullname_prefix4:anth,0.94,1.1,1.0,1.0,0.0
7030,instagram,andreasfeusi,3,twitter,andreasfeusi,fullname_prefix4:andr,0.94,1.1,1.0,1.0,0.0
7035,instagram,andreaspeziali,3,twitter,andreaspeziali,fullname_prefix4:andr,0.94,1.1,1.0,1.0,0.0
7038,instagram,andrecedik,3,twitter,andrecedik,fullname_prefix4:andr,0.94,1.1,1.0,1.0,0.0
7041,instagram,andrezzoid,3,twitter,andrezzoid,fullname_prefix4:andr,0.94,1.1,1.0,1.0,0.0
7048,instagram,andrestntx,3,twitter,andrestntx,fullname_prefix4:andr,0.94,1.1,1.0,1.0,0.0
7051,instagram,andrettibrown,3,twitter,andrettibrown,fullname_prefix4:andr,0.94,1.1,1.0,1.0,0.0
7368,instagram,bdosono,3,twitter,bdosono,name_prefix3:bdo,0.94,1.1,1.0,1.0,0.0
7403,instagram,bvenj,3,twitter,bvenj,name_prefix3:bve,0.94,1.1,1.0,1.0,0.0
7492,instagram,bmcd67,3,twitter,bmcd67,name_prefix3:bmc,0.94,1.1,1.0,1.0,0.0
7561,instagram,bfgreen,3,twitter,bfgreen,name_prefix3:bfg,0.94,1.1,1.0,1.0,0.0
7069,instagram,awlakers,3,twitter,awlakers,fullname_prefix4:andr,0.94,1.1,1.0,1.0,0.0
7070,instagram,andrewyee,3,twitter,andrewyee,fullname_prefix4:andr,0.94,1.1,1.0,1.0,0.0
7239,instagram,aseroff,3,twitter,aseroff,fullname_prefix4:andr,0.94,1.1,1.0,1.0,0.0
6648,instagram,aalampi,3,twitter,aalampi,fullname_prefix4:aman,0.94,1.1,1.0,1.0,0.0
6952,instagram,amandablain,3,twitter,amandablain,fullname_prefix4:aman,0.94,1.1,1.0,1.0,0.0
6957,instagram,furiouslymandy,3,twitter,furiouslymandy,fullname_prefix4:aman,0.94,1.1,1.0,1.0,0.0
4340,instagram,amelstrange,3,twitter,amelstrange,fullname_prefix4:amel,0.94,1.1,1.0,1.0,0.0
6984,instagram,livinglocurto,3,twitter,livinglocurto,fullname_prefix4:amy,0.94,1.1,1.0,1.0,0.0
8883,instagram,eventosfera,3,twitter,eventosfera,fullname_prefix4:ana,0.94,1.1,1.0,1.0,0.0
4354,instagram,andrealettieri,3,twitter,andrealettieri,fullname_prefix4:andr,0.94,1.1,1.0,1.0,0.0
4357,instagram,mrhammarstedt,3,twitter,mrhammarstedt,fullname_prefix4:andr,0.94,1.1,1.0,1.0,0.0
5592,instagram,lopongoaca,3,twitter,lopongoaca,fullname_prefix4:andr,0.94,1.1,1.0,1.0,0.0
7630,instagram,btillo,3,twitter,btillo,name_prefix3:bti,0.94,1.1,1.0,1.0,0.0
7610,instagram,bcdady,3,twitter,bcdady,name_prefix3:bcd,0.94,1.1,1.0,1.0,0.0
7748,instagram,cavaroc,3,twitter,cavaroc,name_prefix3:cav,0.94,1.1,1.0,1.0,0.0
7017,instagram,achocarro,3,twitter,achocarro,fullname_prefix4:andr,0.94,1.1,1.0,1.0,0.0
7024,instagram,curlyhost,3,twitter,curlyhost,fullname_prefix4:andr,0.94,1.1,1.0,1.0,0.0
13462,instagram,stevepaulmyers,3,twitter,stevepaulmyers,fullname_prefix4:stev,0.94,1.1,1.0,1.0,0.0
4271,instagram,albertodenis,3,twitter,albertodenis,fullname_prefix4:albe,0.94,1.1,1.0,1.0,0.0
6828,instagram,albertoj,3,twitter,albertoj,fullname_prefix4:albe,0.94,1.1,1.0,1.0,0.0
7630,instagram,btillo,3,twitter,btillo,fullname_prefix4:albe,0.94,1.1,1.0,1.0,0.0
13121,instagram,scribaid,3,twitter,scribaid,fullname_prefix4:albe,0.94,1.1,1.0,1.0,0.0
4320,instagram,alpoma,3,twitter,alpoma,fullname_prefix4:alej,0.94,1.1,1.0,1.0,0.0
7754,instagram,ccostan,3,twitter,ccostan,name_prefix3:cco,0.94,1.1,1.0,1.0,0.0
10457,instagram,twofourseven,3,twitter,twofourseven,name_prefix3:two,0.94,1.1,1.0,1.0,0.0
6845,instagram,alejandrovaras,3,twitter,alejandrovaras,fullname_prefix4:alej,0.94,1.1,1.0,1.0,0.0
11847,instagram,moralesloaiza,3,twitter,moralesloaiza,fullname_prefix4:alej,0.94,1.1,1.0,1.0,0.0
4277,instagram,aleathwood,3,twitter,aleathwood,fullname_prefix4:alis,0.94,1.1,1.0,1.0,0.0
4310,instagram,alissoneloi,3,twitter,alissoneloi,fullname_prefix4:alis,0.94,1.1,1.0,1.0,0.0
4316,instagram,mojofat,3,twitter,mojofat,fullname_prefix4:alle,0.94,1.1,1.0,1.0,0.0
6338,instagram,sjbphoto,3,twitter,sjbphoto,fullname_prefix4:stev,0.94,1.1,1.0,1.0,0.0
6339,instagram,stevecherches,3,twitter,stevecherches,fullname_prefix4:stev,0.94,1.1,1.0,1.0,0.0
6347,instagram,stevexcite,3,twitter,stevexcite,fullname_prefix4:stev,0.94,1.1,1.0,1.0,0.0
11065,instagram,lordsteve,3,twitter,lordsteve,fullname_prefix4:stev,0.94,1.1,1.0,1.0,0.0
11878,instagram,unklesteve,3,twitter,unklesteve,fullname_prefix4:stev,0.94,1.1,1.0,1.0,0.0
13158,instagram,seosteve,3,twitter,seosteve,fullname_prefix4:stev,0.94,1.1,1.0,1.0,0.0
7855,instagram,chcameron,3,twitter,chcameron,name_prefix3:chc,0.94,1.1,1.0,1.0,0.0
7926,instagram,cjharrisone,3,twitter,cjharrisone,name_prefix3:cjh,0.94,1.1,1.0,1.0,0.0
7943,instagram,cjmorris,3,twitter,cjmorris,name_prefix3:cjm,0.94,1.1,1.0,1.0,0.0
13449,instagram,stevehoffacker,3,twitter,stevehoffacker,fullname_prefix4:stev,0.94,1.1,1.0,1.0,0.0
13457,instagram,stevenconte,3,twitter,stevenconte,fullname_prefix4:stev,0.94,1.1,1.0,1.0,0.0
13459,instagram,steven_dent,3,twitter,steven_dent,fullname_prefix4:stev,0.94,1.1,1.0,1.0,0.0
13460,instagram,stevenlarson,3,twitter,stevenlarson,fullname_prefix4:stev,0.94,1.1,1.0,1.0,0.0
13461,instagram,stevenmdean,3,twitter,stevenmdean,fullname_prefix4:stev,0.94,1.1,1.0,1.0,0.0
11371,instagram,themarque,3,twitter,themarque,fullname_prefix4:mark,0.94,1.1,1.0,1.0,0.0
11887,instagram,mspirek,3,twitter,mspirek,fullname_prefix4:mark,0.94,1.1,1.0,1.0,0.0
6663,instagram,7bc,3,twitter,7bc,fullname_prefix4:ahme,0.94,1.1,1.0,1.0,0.0
6763,instagram,ahmednaguib,3,twitter,ahmednaguib,fullname_prefix4:ahme,0.94,1.1,1.0,1.0,0.0
6769,instagram,ahmedzainal,3,twitter,ahmedzainal,fullname_prefix4:ahme,0.94,1.1,1.0,1.0,0.0
8006,instagram,cmroman,3,twitter,cmroman,name_prefix3:cmr,0.94,1.1,1.0,1.0,0.0
12994,instagram,psimac,3,twitter,psimac,name_prefix3:psi,0.94,1.1,1.0,1.0,0.0
12492,instagram,poetinthepantry,3,twitter,poetinthepantry,name_prefix3:poe,0.94,1.1,1.0,1.0,0.0
8111,instagram,cveira,3,twitter,cveira,name_prefix3:cve,0.94,1.1,1.0,1.0,0.0
13345,instagram,solete,3,twitter,solete,fullname_prefix4:anne,0.94,1.1,1.0,1.0,0.0
5357,instagram,imnotjk,3,twitter,imnotjk,fullname_prefix4:jord,0.94,1.1,1.0,1.0,0.0
9736,instagram,jackerbie,3,twitter,jackerbie,fullname_prefix4:jord,0.94,1.1,1.0,1.0,0.0
10297,instagram,jordanairwave,3,twitter,jordanairwave,fullname_prefix4:jord,0.94,1.1,1.0,1.0,0.0
10302,instagram,madisite,3,twitter,madisite,fullname_prefix4:jord,0.94,1.1,1.0,1.0,0.0
11354,instagram,marklincoln,3,twitter,marklincoln,fullname_prefix4:mark,0.94,1.1,1.0,1.0,0.0
11355,instagram,markinsutton,3,twitter,markinsutton,fullname_prefix4:mark,0.94,1.1,1.0,1.0,0.0
11356,instagram,markmyles,3,twitter,markmyles,fullname_prefix4:mark,0.94,1.1,1.0,1.0,0.0
11361,instagram,spiritandwine,3,twitter,spiritandwine,fullname_prefix4:mark,0.94,1.1,1.0,1.0,0.0
11366,instagram,geek7,3,twitter,geek7,fullname_prefix4:mark,0.94,1.1,1.0,1.0,0.0
9299,instagram,gosiabem,3,twitter,gosiabem,name_prefix3:gos,0.94,1.1,1.0,1.0,0.0
9363,instagram,gostaff,3,twitter,gostaff,name_prefix3:gos,0.94,1.1,1.0,1.0,0.0
9571,instagram,i_abel,3,twitter,i_abel,name_prefix3:i_a,0.94,1.1,1.0,1.0,0.0
8159,instagram,dbdriscoll,3,twitter,dbdriscoll,name_prefix3:dbd,0.94,1.1,1.0,1.0,0.0
9152,instagram,gatosg,3,twitter,gatosg,name_prefix3:gat,0.94,1.1,1.0,1.0,0.0
8246,instagram,dazmsmith,3,twitter,dazmsmith,name_prefix3:daz,0.94,1.1,1.0,1.0,0.0
8356,instagram,dazeofadventure,3,twitter,dazeofadventure,name_prefix3:daz,0.94,1.1,1.0,1.0,0.0
3566,instagram,weinkaiser,3,twitter,weinkaiser,name_prefix3:wei,0.94,1.1,1.0,1.0,0.0
11367,instagram,markusrach,3,twitter,markusrach,fullname_prefix4:mark,0.94,1.1,1.0,1.0,0.0
11370,instagram,markvictoryoung,3,twitter,markvictoryoung,fullname_prefix4:mark,0.94,1.1,1.0,1.0,0.0
14157,instagram,nywebdesign,3,twitter,nywebdesign,fullname_prefix4:davi,0.94,1.1,1.0,1.0,0.0
4244,instagram,afnanaldimasi,3,twitter,afnanaldimasi,fullname_prefix4:afna,0.94,1.1,1.0,1.0,0.0
5669,instagram,nkdfry,3,twitter,nkdfry,fullname_prefix4:mark,0.94,1.1,1.0,1.0,0.0
5673,instagram,markryan08,3,twitter,markryan08,fullname_prefix4:mark,0.94,1.1,1.0,1.0,0.0
5721,instagram,mcfontaine,3,twitter,mcfontaine,fullname_prefix4:mark,0.94,1.1,1.0,1.0,0.0
8668,instagram,markuseichler,3,twitter,markuseichler,fullname_prefix4:mark,0.94,1.1,1.0,1.0,0.0
11332,instagram,markandrade,3,twitter,markandrade,fullname_prefix4:mark,0.94,1.1,1.0,1.0,0.0
11333,instagram,markarayner,3,twitter,markarayner,fullname_prefix4:mark,0.94,1.1,1.0,1.0,0.0
11336,instagram,apprendistageek,3,twitter,apprendistageek,fullname_prefix4:mark,0.94,1.1,1.0,1.0,0.0
8366,instagram,dcvitti,3,twitter,dcvitti,name_prefix3:dcv,0.94,1.1,1.0,1.0,0.0
8385,instagram,dedicatedshep,3,twitter,dedicatedshep,name_prefix3:ded,0.94,1.1,1.0,1.0,0.0
8430,instagram,dextress,3,twitter,dextress,name_prefix3:dex,0.94,1.1,1.0,1.0,0.0
11343,instagram,markcwarner,3,twitter,markcwarner,fullname_prefix4:mark,0.94,1.1,1.0,1.0,0.0
11347,instagram,mark_e_evans,3,twitter,mark_e_evans,fullname_prefix4:mark,0.94,1.1,1.0,1.0,0.0
11353,instagram,markkelly333,3,twitter,markkelly333,fullname_prefix4:mark,0.94,1.1,1.0,1.0,0.0
6517,instagram,vernon2x,3,twitter,vernon2x,name_prefix4:vern,0.94,1.1,1.0,1.0,0.0
6553,instagram,wahnish,3,twitter,wahnish,name_prefix4:wahn,0.94,1.1,1.0,1.0,0.0
9516,instagram,hippik,3,twitter,hippik,name_prefix4:hipp,0.94,1.1,1.0,1.0,0.0
6565,instagram,webcitygirls,3,twitter,webcitygirls,name_prefix4:webc,0.94,1.1,1.0,1.0,0.0
6583,instagram,wongski,3,twitter,wongski,name_prefix4:wong,0.94,1.1,1.0,1.0,0.0
13259,instagram,shugo,3,twitter,shugo,name_prefix4:shug,0.94,1.1,1.0,1.0,0.0
6597,instagram,breizhell,3,twitter,breizhell,name_prefix4:brei,0.94,1.1,1.0,1.0,0.0
9644,instagram,larrywestside,3,twitter,larrywestside,name_prefix4:larr,0.94,1.1,1.0,1.0,0.0
10869,instagram,larryjgalante,3,twitter,larryjgalante,name_prefix4:larr,0.94,1.1,1.0,1.0,0.0
6505,instagram,valeriorosso,3,twitter,valeriorosso,name_prefix4:vale,0.94,1.1,1.0,1.0,0.0
14238,instagram,yago1,3,twitter,yago1,name_prefix4:yago,0.94,1.1,1.0,1.0,0.0
6611,instagram,yogurtsoda,3,twitter,yogurtsoda,name_prefix4:yogu,0.94,1.1,1.0,1.0,0.0
6612,instagram,yokko3604,3,twitter,yokko3604,name_prefix4:yokk,0.94,1.1,1.0,1.0,0.0
6620,instagram,zaana,3,twitter,zaana,name_prefix4:zaan,0.94,1.1,1.0,1.0,0.0
14316,instagram,zaneriley,3,twitter,zaneriley,name_prefix4:zane,0.94,1.1,1.0,1.0,0.0
6632,instagram,zanzebek,3,twitter,zanzebek,name_prefix4:zanz,0.94,1.1,1.0,1.0,0.0
8301,instagram,davidemontanaro,3,twitter,davidemontanaro,fullname_prefix4:davi,0.94,1.1,1.0,1.0,0.0
8302,instagram,daviderota,3,twitter,daviderota,fullname_prefix4:davi,0.94,1.1,1.0,1.0,0.0
8313,googleplus,davidinlines,8313,instagram,davidinlines,fullname_prefix4:davi,0.94,1.1,1.0,1.0,0.0
8313,googleplus,davidinlines,3,twitter,davidinlines,fullname_prefix4:davi,0.94,1.1,1.0,1.0,0.0
8313,instagram,davidinlines,3,twitter,davidinlines,fullname_prefix4:davi,0.94,1.1,1.0,1.0,0.0
8319,instagram,davidmerinas,3,twitter,davidmerinas,fullname_prefix4:davi,0.94,1.1,1.0,1.0,0.0
8334,instagram,davidswinney,3,twitter,davidswinney,fullname_prefix4:davi,0.94,1.1,1.0,1.0,0.0
8335,instagram,davidxvx,3,twitter,davidxvx,fullname_prefix4:davi,0.94,1.1,1.0,1.0,0.0
8452,instagram,dcgal62,3,twitter,dcgal62,name_prefix3:dcg,0.94,1.1,1.0,1.0,0.0
8501,instagram,djqs,3,twitter,djqs,name_prefix3:djq,0.94,1.1,1.0,1.0,0.0
8339,instagram,davidvkimball,3,twitter,davidvkimball,fullname_prefix4:davi,0.94,1.1,1.0,1.0,0.0
8384,instagram,deckerweb,3,twitter,deckerweb,fullname_prefix4:davi,0.94,1.1,1.0,1.0,0.0
8441,instagram,dhawit,3,twitter,dhawit,fullname_prefix4:davi,0.94,1.1,1.0,1.0,0.0
8442,instagram,dheras,3,twitter,dheras,fullname_prefix4:davi,0.94,1.1,1.0,1.0,0.0
5004,instagram,fryedm,3,twitter,fryedm,fullname_prefix4:davi,0.94,1.1,1.0,1.0,0.0
6804,instagram,akronohiohomes,3,twitter,akronohiohomes,fullname_prefix4:davi,0.94,1.1,1.0,1.0,0.0
7295,instagram,avaragado,3,twitter,avaragado,fullname_prefix4:davi,0.94,1.1,1.0,1.0,0.0
8265,instagram,davidgoodman,3,twitter,davidgoodman,fullname_prefix4:davi,0.94,1.1,1.0,1.0,0.0
8282,instagram,adavidmax,3,twitter,adavidmax,fullname_prefix4:davi,0.94,1.1,1.0,1.0,0.0
8588,instagram,dtireli,3,twitter,dtireli,name_prefix3:dti,0.94,1.1,1.0,1.0,0.0
8598,instagram,durvalfilho,3,twitter,durvalfilho,name_prefix3:dur,0.94,1.1,1.0,1.0,0.0
8612,instagram,dygrafiglali,3,twitter,dygrafiglali,name_prefix3:dyg,0.94,1.1,1.0,1.0,0.0
8617,instagram,eapesteguia,3,twitter,eapesteguia,name_prefix3:eap,0.94,1.1,1.0,1.0,0.0
8285,googleplus,davidbonet,8285,instagram,davidbonet,fullname_prefix4:davi,0.94,1.1,1.0,1.0,0.0
8285,googleplus,davidbonet,3,twitter,davidbonet,fullname_prefix4:davi,0.94,1.1,1.0,1.0,0.0
8285,instagram,davidbonet,3,twitter,davidbonet,fullname_prefix4:davi,0.94,1.1,1.0,1.0,0.0
8299,instagram,davide_grassi,3,twitter,davide_grassi,fullname_prefix4:davi,0.94,1.1,1.0,1.0,0.0
4243,instagram,msadriennec,3,twitter,msadriennec,fullname_prefix4:adri,0.94,1.1,1.0,1.0,0.0
6726,instagram,adrianlp5,3,twitter,adrianlp5,fullname_prefix4:adri,0.94,1.1,1.0,1.0,0.0
6727,instagram,aadrianobarboza,3,twitter,aadrianobarboza,fullname_prefix4:adri,0.94,1.1,1.0,1.0,0.0
6730,instagram,asnood,3,twitter,asnood,fullname_prefix4:adri,0.94,1.1,1.0,1.0,0.0
8627,instagram,eczong,3,twitter,eczong,name_prefix3:ecz,0.94,1.1,1.0,1.0,0.0
8640,instagram,liquidisity,3,twitter,liquidisity,name_prefix3:liq,0.94,1.1,1.0,1.0,0.0
8641,instagram,ednacz,3,twitter,ednacz,name_prefix3:edn,0.94,1.1,1.0,1.0,0.0
8656,instagram,eesmyal,3,twitter,eesmyal,name_prefix3:ees,0.94,1.1,1.0,1.0,0.0
8667,instagram,ehrok,3,twitter,ehrok,name_prefix3:ehr,0.94,1.1,1.0,1.0,0.0
12040,instagram,eidolonnight,3,twitter,eidolonnight,name_prefix3:eid,0.94,1.1,1.0,1.0,0.0
4737,instagram,davebos,3,twitter,davebos,fullname_prefix4:davi,0.94,1.1,1.0,1.0,0.0
4743,instagram,daccampo,3,twitter,daccampo,fullname_prefix4:davi,0.94,1.1,1.0,1.0,0.0
4748,instagram,dcarr622,3,twitter,dcarr622,fullname_prefix4:davi,0.94,1.1,1.0,1.0,0.0
4758,instagram,notsolinear,3,twitter,notsolinear,fullname_prefix4:davi,0.94,1.1,1.0,1.0,0.0
11663,instagram,michelelash,3,twitter,michelelash,fullname_prefix4:mich,0.94,1.1,1.0,1.0,0.0
11668,instagram,micheemichee520,3,twitter,micheemichee520,fullname_prefix4:mich,0.94,1.1,1.0,1.0,0.0
8686,instagram,elbisnet,3,twitter,elbisnet,name_prefix3:elb,0.94,1.1,1.0,1.0,0.0
8757,instagram,emtype,3,twitter,emtype,name_prefix3:emt,0.94,1.1,1.0,1.0,0.0
8758,instagram,enathu,3,twitter,enathu,name_prefix3:ena,0.94,1.1,1.0,1.0,0.0
8773,instagram,eonsmiami,3,twitter,eonsmiami,name_prefix3:eon,0.94,1.1,1.0,1.0,0.0
11678,instagram,michidelrosso,3,twitter,michidelrosso,fullname_prefix4:mich,0.94,1.1,1.0,1.0,0.0
11680,instagram,michikunz77,3,twitter,michikunz77,fullname_prefix4:mich,0.94,1.1,1.0,1.0,0.0
11808,instagram,mlucasx,3,twitter,mlucasx,fullname_prefix4:mich,0.94,1.1,1.0,1.0,0.0
11884,instagram,msitarzewski,3,twitter,msitarzewski,fullname_prefix4:mich,0.94,1.1,1.0,1.0,0.0
11922,instagram,mzaritheny,3,twitter,mzaritheny,fullname_prefix4:mich,0.94,1.1,1.0,1.0,0.0
13120,instagram,scrappinmichele,3,twitter,scrappinmichele,fullname_prefix4:mich,0.94,1.1,1.0,1.0,0.0
13488,instagram,studiomiguel,3,twitter,studiomiguel,fullname_prefix4:mich,0.94,1.1,1.0,1.0,0.0
4240,instagram,adrianaarjona,3,twitter,adrianaarjona,fullname_prefix4:adri,0.94,1.1,1.0,1.0,0.0
11614,instagram,mherrling,3,twitter,mherrling,fullname_prefix4:mich,0.94,1.1,1.0,1.0,0.0
11622,instagram,allenberg93,3,twitter,allenberg93,fullname_prefix4:mich,0.94,1.1,1.0,1.0,0.0
11625,instagram,michaelarkins,3,twitter,michaelarkins,fullname_prefix4:mich,0.94,1.1,1.0,1.0,0.0
11628,instagram,michaelsb,3,twitter,michaelsb,fullname_prefix4:mich,0.94,1.1,1.0,1.0,0.0
11631,instagram,mcoley,3,twitter,mcoley,fullname_prefix4:mich,0.94,1.1,1.0,1.0,0.0
11638,instagram,tweedlebop,3,twitter,tweedlebop,fullname_prefix4:mich,0.94,1.1,1.0,1.0,0.0
11641,instagram,michaelgodfre,3,twitter,michaelgodfre,fullname_prefix4:mich,0.94,1.1,1.0,1.0,0.0
11645,instagram,michaeljdennis,3,twitter,michaeljdennis,fullname_prefix4:mich,0.94,1.1,1.0,1.0,0.0
11646,instagram,michaeljoel,3,twitter,michaeljoel,fullname_prefix4:mich,0.94,1.1,1.0,1.0,0.0
11655,instagram,michaelreuter,3,twitter,michaelreuter,fullname_prefix4:mich,0.94,1.1,1.0,1.0,0.0
8777,instagram,ercanzengin,3,twitter,ercanzengin,name_prefix3:erc,0.94,1.1,1.0,1.0,0.0
8864,instagram,eufisica,3,twitter,eufisica,name_prefix3:euf,0.94,1.1,1.0,1.0,0.0
11661,instagram,wonderpiece,3,twitter,wonderpiece,fullname_prefix4:mich,0.94,1.1,1.0,1.0,0.0
11662,instagram,michelejmartin,3,twitter,michelejmartin,fullname_prefix4:mich,0.94,1.1,1.0,1.0,0.0
5751,instagram,dancermlove,3,twitter,dancermlove,fullname_prefix4:mich,0.94,1.1,1.0,1.0,0.0
7471,instagram,bioanarchism,3,twitter,bioanarchism,fullname_prefix4:mich,0.94,1.1,1.0,1.0,0.0
10600,instagram,kazarnowicz,3,twitter,kazarnowicz,fullname_prefix4:mich,0.94,1.1,1.0,1.0,0.0
11256,instagram,marcham93,3,twitter,marcham93,fullname_prefix4:mich,0.94,1.1,1.0,1.0,0.0
11425,instagram,michaelmase,3,twitter,michaelmase,fullname_prefix4:mich,0.94,1.1,1.0,1.0,0.0
11428,instagram,msconsulting,3,twitter,msconsulting,fullname_prefix4:mich,0.94,1.1,1.0,1.0,0.0
8907,instagram,faheemalik,3,twitter,faheemalik,name_prefix3:fah,0.94,1.1,1.0,1.0,0.0
8930,instagram,fdavid,3,twitter,fdavid,name_prefix3:fda,0.94,1.1,1.0,1.0,0.0
8933,instagram,goberiko,3,twitter,goberiko,name_prefix3:gob,0.94,1.1,1.0,1.0,0.0
8938,instagram,fe_innecchi,3,twitter,fe_innecchi,name_prefix3:fe_,0.94,1.1,1.0,1.0,0.0
8971,instagram,fidelmartin,3,twitter,fidelmartin,name_prefix3:fid,0.94,1.1,1.0,1.0,0.0
11548,instagram,mdupls,3,twitter,mdupls,fullname_prefix4:mich,0.94,1.1,1.0,1.0,0.0
11555,instagram,megatti,3,twitter,megatti,fullname_prefix4:mich,0.94,1.1,1.0,1.0,0.0
11605,instagram,mfvisuals,3,twitter,mfvisuals,fullname_prefix4:mich,0.94,1.1,1.0,1.0,0.0
6756,instagram,agustinamate,3,twitter,agustinamate,fullname_prefix4:agus,0.94,1.1,1.0,1.0,0.0
4233,instagram,adamparnes,3,twitter,adamparnes,fullname_prefix4:adam,0.94,1.1,1.0,1.0,0.0
4235,instagram,adamwohl,3,twitter,adamwohl,fullname_prefix4:adam,0.94,1.1,1.0,1.0,0.0
6692,instagram,maccast,3,twitter,maccast,fullname_prefix4:adam,0.94,1.1,1.0,1.0,0.0
6693,instagram,adamcoomes,3,twitter,adamcoomes,fullname_prefix4:adam,0.94,1.1,1.0,1.0,0.0
6699,instagram,adamsheikh,3,twitter,adamsheikh,fullname_prefix4:adam,0.94,1.1,1.0,1.0,0.0
8977,instagram,fionagraham,3,twitter,fionagraham,name_prefix3:fio,0.94,1.1,1.0,1.0,0.0
9021,instagram,fpassantino,3,twitter,fpassantino,name_prefix3:fpa,0.94,1.1,1.0,1.0,0.0
