profile_id_a,platform_a,userName_a,profile_id_b,platform_b,userName_b,block_key,similarity_score,name_sim,fullname_sim,url_sim,location_sim
10340,instagram,josephsocorro,3,twitter,josephsocorro,simple_name_prefix3:jos,0.94,1.1,1.0,1.0,0.0
9834,instagram,jan_vodicka,3,twitter,jan_vodicka,simple_name_prefix3:jan,0.94,1.1,1.0,1.0,0.0
10124,instagram,jiriruzek,3,twitter,jiriruzek,simple_name_prefix3:jir,0.94,1.1,1.0,1.0,0.0
13547,instagram,swism,3,twitter,swism,simple_name_prefix3:swi,0.94,1.1,1.0,1.0,0.0
9585,instagram,talkultra,3,twitter,talkultra,simple_name_prefix3:tal,0.94,1.1,1.0,1.0,0.0
12094,instagram,talkout,3,twitter,talkout,simple_name_prefix3:tal,0.94,1.1,1.0,1.0,0.0
7041,instagram,andrezzoid,3,twitter,andrezzoid,simple_name_prefix3:and,0.94,1.1,1.0,1.0,0.0
5832,instagram,tantawi,3,twitter,tantawi,simple_name_prefix3:tan,0.94,1.1,1.0,1.0,0.0
13580,instagram,tanaihoffman,3,twitter,tanaihoffman,simple_name_prefix3:tan,0.94,1.1,1.0,1.0,0.0
9518,instagram,hirosh,3,twitter,hirosh,simple_name_prefix3:hir,0.94,1.1,1.0,1.0,0.0
6570,instagram,westondunn,3,twitter,westondunn,simple_name_prefix3:wes,0.94,1.1,1.0,1.0,0.0
7047,instagram,andres_sanchis,3,twitter,andres_sanchis,simple_name_prefix3:and,0.94,1.1,1.0,1.0,0.0
7048,instagram,andrestntx,3,twitter,andrestntx,simple_name_prefix3:and,0.94,1.1,1.0,1.0,0.0
8738,instagram,emiesam,3,twitter,emiesam,simple_name_prefix3:emi,0.94,1.1,1.0,1.0,0.0
7013,instagram,andii_prasetiyo,3,twitter,andii_prasetiyo,simple_name_prefix3:and,0.94,1.1,1.0,1.0,0.0
7679,instagram,captkeating,3,twitter,captkeating,simple_name_prefix3:cap,0.94,1.1,1.0,1.0,0.0
13899,instagram,trollkarlnet,3,twitter,trollkarlnet,simple_name_prefix3:tro,0.94,1.1,1.0,1.0,0.0
13901,instagram,troshy,3,twitter,troshy,simple_name_prefix3:tro,0.94,1.1,1.0,1.0,0.0
14065,instagram,virajt,3,twitter,virajt,simple_name_prefix3:vir,0.94,1.1,1.0,1.0,0.0
12499,instagram,lukaspman,3,twitter,lukaspman,simple_name_prefix3:luk,0.94,1.1,1.0,1.0,0.0
7030,instagram,andreasfeusi,3,twitter,andreasfeusi,simple_name_prefix3:and,0.94,1.1,1.0,1.0,0.0
10349,instagram,joshfinnie,3,twitter,joshfinnie,simple_name_prefix3:jos,0.94,1.1,1.0,1.0,0.0
5078,instagram,halilgokdal,3,twitter,halilgokdal,simple_name_prefix3:hal,0.94,1.1,1.0,1.0,0.0
14187,instagram,windyjonas,3,twitter,windyjonas,simple_name_prefix3:win,0.94,1.1,1.0,1.0,0.0
12753,instagram,rdasxy,3,twitter,rdasxy,simple_name_prefix3:rda,0.94,1.1,1.0,1.0,0.0
12663,instagram,rdhnk9,3,twitter,rdhnk9,simple_name_prefix3:rdh,0.94,1.1,1.0,1.0,0.0
14150,instagram,wesley_cruise,3,twitter,wesley_cruise,simple_name_prefix3:wes,0.94,1.1,1.0,1.0,0.0
5080,instagram,halwerner,3,twitter,halwerner,simple_name_prefix3:hal,0.94,1.1,1.0,1.0,0.0
6603,instagram,yanic,3,twitter,yanic,simple_name_prefix3:yan,0.94,1.1,1.0,1.0,0.0
8390,instagram,deepseadawn,3,twitter,deepseadawn,simple_name_prefix3:dee,0.94,1.1,1.0,1.0,0.0
12731,instagram,rhedpixel,3,twitter,rhedpixel,simple_name_prefix3:rhe,0.94,1.1,1.0,1.0,0.0
5681,instagram,yourdailyart,3,twitter,yourdailyart,simple_name_prefix3:you,0.94,1.1,1.0,1.0,0.0
5373,instagram,joshuabolden,3,twitter,joshuabolden,simple_name_prefix3:jos,0.94,1.1,1.0,1.0,0.0
11148,instagram,lukemv,3,twitter,lukemv,simple_name_prefix3:luk,0.94,1.1,1.0,1.0,0.0
13158,instagram,seosteve,3,twitter,seosteve,simple_name_prefix3:seo,0.94,1.1,1.0,1.0,0.0
7035,instagram,andreaspeziali,3,twitter,andreaspeziali,simple_name_prefix3:and,0.94,1.1,1.0,1.0,0.0
7038,instagram,andrecedik,3,twitter,andrecedik,simple_name_prefix3:and,0.94,1.1,1.0,1.0,0.0
7051,instagram,andrettibrown,3,twitter,andrettibrown,simple_name_prefix3:and,0.94,1.1,1.0,1.0,0.0
7017,instagram,achocarro,3,twitter,achocarro,simple_name_prefix3:ach,0.94,1.1,1.0,1.0,0.0
4446,instagram,aasiain,3,twitter,aasiain,simple_name_prefix3:aas,0.94,1.1,1.0,1.0,0.0
10330,instagram,josemarg,3,twitter,josemarg,simple_name_prefix3:jos,0.94,1.1,1.0,1.0,0.0
6674,instagram,abbyharenberg,3,twitter,abbyharenberg,simple_name_prefix3:abb,0.94,1.1,1.0,1.0,0.0
8355,instagram,dayveeka,3,twitter,dayveeka,simple_name_prefix3:day,0.94,1.1,1.0,1.0,0.0
9393,instagram,halauyama,3,twitter,halauyama,simple_name_prefix3:hal,0.94,1.1,1.0,1.0,0.0
10002,googleplus,jenniferbrick,10002,instagram,jenniferbrick,simple_name_prefix3:jen,0.94,1.1,1.0,1.0,0.0
12846,instagram,rodolfopereira,3,twitter,rodolfopereira,simple_name_prefix3:rod,0.94,1.1,1.0,1.0,0.0
4770,instagram,msdeannawagner,3,twitter,msdeannawagner,simple_name_prefix3:msd,0.94,1.1,1.0,1.0,0.0
10284,instagram,jonmrogers,3,twitter,jonmrogers,simple_name_prefix3:jon,0.94,1.1,1.0,1.0,0.0
4776,instagram,dekbladh,3,twitter,dekbladh,simple_name_prefix3:dek,0.94,1.1,1.0,1.0,0.0
6710,instagram,adek_adek,3,twitter,adek_adek,simple_name_prefix3:ade,0.94,1.1,1.0,1.0,0.0
12799,instagram,rbarneydotcom,3,twitter,rbarneydotcom,simple_name_prefix3:rba,0.94,1.1,1.0,1.0,0.0
12657,instagram,rc360,3,twitter,rc360,simple_name_prefix3:rc3,0.94,1.1,1.0,1.0,0.0
12660,instagram,rcsmit,3,twitter,rcsmit,simple_name_prefix3:rcs,0.94,1.1,1.0,1.0,0.0
6711,instagram,adesyahlubis,3,twitter,adesyahlubis,simple_name_prefix3:ade,0.94,1.1,1.0,1.0,0.0
8864,instagram,eufisica,3,twitter,eufisica,simple_name_prefix3:euf,0.94,1.1,1.0,1.0,0.0
10364,instagram,joshuahor,3,twitter,joshuahor,simple_name_prefix3:jos,0.94,1.1,1.0,1.0,0.0
7259,instagram,adeeonline,3,twitter,adeeonline,simple_name_prefix3:ade,0.94,1.1,1.0,1.0,0.0
10285,instagram,jonkiii,3,twitter,jonkiii,simple_name_prefix3:jon,0.94,1.1,1.0,1.0,0.0
4237,instagram,adnmontalvo,3,twitter,adnmontalvo,simple_name_prefix3:adn,0.94,1.1,1.0,1.0,0.0
7070,instagram,andrewyee,3,twitter,andrewyee,simple_name_prefix3:and,0.94,1.1,1.0,1.0,0.0
8907,instagram,faheemalik,3,twitter,faheemalik,simple_name_prefix3:fah,0.94,1.1,1.0,1.0,0.0
9750,instagram,altaide_jf,3,twitter,altaide_jf,simple_name_prefix3:alt,0.94,1.1,1.0,1.0,0.0
5579,instagram,adora,3,twitter,adora,simple_name_prefix3:ado,0.94,1.1,1.0,1.0,0.0
9736,instagram,jackerbie,3,twitter,jackerbie,simple_name_prefix3:jac,0.94,1.1,1.0,1.0,0.0
9948,instagram,jeannacaldwell,3,twitter,jeannacaldwell,simple_name_prefix3:jea,0.94,1.1,1.0,1.0,0.0
8606,instagram,dwightbain,3,twitter,dwightbain,simple_name_prefix3:dwi,0.94,1.1,1.0,1.0,0.0
6565,instagram,webcitygirls,3,twitter,webcitygirls,simple_name_prefix3:web,0.94,1.1,1.0,1.0,0.0
8930,instagram,fdavid,3,twitter,fdavid,simple_name_prefix3:fda,0.94,1.1,1.0,1.0,0.0
8933,instagram,goberiko,3,twitter,goberiko,simple_name_prefix3:gob,0.94,1.1,1.0,1.0,0.0
7097,instagram,angelfrancia,3,twitter,angelfrancia,simple_name_prefix3:ang,0.94,1.1,1.0,1.0,0.0
8091,instagram,crowdini,3,twitter,crowdini,simple_name_prefix3:cro,0.94,1.1,1.0,1.0,0.0
14131,instagram,webgrrrl,3,twitter,webgrrrl,simple_name_prefix3:web,0.94,1.1,1.0,1.0,0.0
8938,instagram,fe_innecchi,3,twitter,fe_innecchi,simple_name_prefix3:fe_,0.94,1.1,1.0,1.0,0.0
7990,instagram,cleutonrs,3,twitter,cleutonrs,simple_name_prefix3:cle,0.94,1.1,1.0,1.0,0.0
7086,instagram,andywest92,3,twitter,andywest92,simple_name_prefix3:and,0.94,1.1,1.0,1.0,0.0
6738,instagram,afantarisal,3,twitter,afantarisal,simple_name_prefix3:afa,0.94,1.1,1.0,1.0,0.0
9156,instagram,andersondotau,3,twitter,andersondotau,simple_name_prefix3:and,0.94,1.1,1.0,1.0,0.0
7204,instagram,arron_daniels,3,twitter,arron_daniels,simple_name_prefix3:arr,0.94,1.1,1.0,1.0,0.0
6978,instagram,amritamathur,3,twitter,amritamathur,simple_name_prefix3:amr,0.94,1.1,1.0,1.0,0.0
6979,instagram,amrosario,3,twitter,amrosario,simple_name_prefix3:amr,0.94,1.1,1.0,1.0,0.0
8221,instagram,godfree,3,twitter,godfree,simple_name_prefix3:god,0.94,1.1,1.0,1.0,0.0
10287,instagram,jonsinden,3,twitter,jonsinden,simple_name_prefix3:jon,0.94,1.1,1.0,1.0,0.0
12855,instagram,rodrisalazar,3,twitter,rodrisalazar,simple_name_prefix3:rod,0.94,1.1,1.0,1.0,0.0
9281,instagram,godivaartstudio,3,twitter,godivaartstudio,simple_name_prefix3:god,0.94,1.1,1.0,1.0,0.0
8783,instagram,eretik,3,twitter,eretik,simple_name_prefix3:ere,0.94,1.1,1.0,1.0,0.0
8880,instagram,ewawheel,3,twitter,ewawheel,simple_name_prefix3:ewa,0.94,1.1,1.0,1.0,0.0
9412,instagram,hansvaneijsden,3,twitter,hansvaneijsden,simple_name_prefix3:han,0.94,1.1,1.0,1.0,0.0
4659,instagram,ultraclay,3,twitter,ultraclay,simple_name_prefix3:ult,0.94,1.1,1.0,1.0,0.0
5615,instagram,sneydman,3,twitter,sneydman,simple_name_prefix3:sne,0.94,1.1,1.0,1.0,0.0
4838,instagram,douglasmiguel,3,twitter,douglasmiguel,simple_name_prefix3:dou,0.94,1.1,1.0,1.0,0.0
10007,instagram,jennstinnett,3,twitter,jennstinnett,simple_name_prefix3:jen,0.94,1.1,1.0,1.0,0.0
4743,instagram,daccampo,3,twitter,daccampo,simple_name_prefix3:dac,0.94,1.1,1.0,1.0,0.0
10231,instagram,dackjillon,3,twitter,dackjillon,simple_name_prefix3:dac,0.94,1.1,1.0,1.0,0.0
7217,instagram,artsvit,3,twitter,artsvit,simple_name_prefix3:art,0.94,1.1,1.0,1.0,0.0
10358,instagram,joshpeak,3,twitter,joshpeak,simple_name_prefix3:jos,0.94,1.1,1.0,1.0,0.0
6116,instagram,robknight,3,twitter,robknight,simple_name_prefix3:rob,0.94,1.1,1.0,1.0,0.0
10369,instagram,joshuatalley,3,twitter,joshuatalley,simple_name_prefix3:jos,0.94,1.1,1.0,1.0,0.0
7162,instagram,atheenow,3,twitter,atheenow,simple_name_prefix3:ath,0.94,1.1,1.0,1.0,0.0
10792,instagram,artfulgourmet,3,twitter,artfulgourmet,simple_name_prefix3:art,0.94,1.1,1.0,1.0,0.0
6120,instagram,robymb,3,twitter,robymb,simple_name_prefix3:rob,0.94,1.1,1.0,1.0,0.0
7380,instagram,beckenkamp,3,twitter,beckenkamp,simple_name_prefix3:bec,0.94,1.1,1.0,1.0,0.0
7149,instagram,antoinesylvia,3,twitter,antoinesylvia,simple_name_prefix3:ant,0.94,1.1,1.0,1.0,0.0
7384,instagram,beerluver,3,twitter,beerluver,simple_name_prefix3:bee,0.94,1.1,1.0,1.0,0.0
7152,instagram,antjanus,3,twitter,antjanus,simple_name_prefix3:ant,0.94,1.1,1.0,1.0,0.0
9857,instagram,jasongraham99,3,twitter,jasongraham99,simple_name_prefix3:jas,0.94,1.1,1.0,1.0,0.0
10288,instagram,jonsuk,3,twitter,jonsuk,simple_name_prefix3:jon,0.94,1.1,1.0,1.0,0.0
7154,instagram,antonioaraya,3,twitter,antonioaraya,simple_name_prefix3:ant,0.94,1.1,1.0,1.0,0.0
7155,instagram,antoniocozar,3,twitter,antoniocozar,simple_name_prefix3:ant,0.94,1.1,1.0,1.0,0.0
8537,instagram,bigguyd,3,twitter,bigguyd,simple_name_prefix3:big,0.94,1.1,1.0,1.0,0.0
7102,instagram,angelmmartinez,3,twitter,angelmmartinez,simple_name_prefix3:ang,0.94,1.1,1.0,1.0,0.0
7103,instagram,angelo_arch,3,twitter,angelo_arch,simple_name_prefix3:ang,0.94,1.1,1.0,1.0,0.0
10009,instagram,jennlevine,3,twitter,jennlevine,simple_name_prefix3:jen,0.94,1.1,1.0,1.0,0.0
11915,instagram,myfrienddan,3,twitter,myfrienddan,simple_name_prefix3:myf,0.94,1.1,1.0,1.0,0.0
12221,instagram,angelwingsweb,3,twitter,angelwingsweb,simple_name_prefix3:ang,0.94,1.1,1.0,1.0,0.0
10769,instagram,koloheboy,3,twitter,koloheboy,simple_name_prefix3:kol,0.94,1.1,1.0,1.0,0.0
12788,instagram,robbell,3,twitter,robbell,simple_name_prefix3:rob,0.94,1.1,1.0,1.0,0.0
4400,instagram,anto_sacchetti,3,twitter,anto_sacchetti,simple_name_prefix3:ant,0.94,1.1,1.0,1.0,0.0
9563,googleplus,huzaifasial,3,twitter,huzaifasial,simple_name_prefix3:huz,0.94,1.1,1.0,1.0,0.0
10522,instagram,kbliebs,3,twitter,kbliebs,simple_name_prefix3:kbl,0.94,1.1,1.0,1.0,0.0
12482,instagram,plongeaux,3,twitter,plongeaux,simple_name_prefix3:plo,0.94,1.1,1.0,1.0,0.0
12483,instagram,plrodriguez,3,twitter,plrodriguez,simple_name_prefix3:plr,0.94,1.1,1.0,1.0,0.0
8478,instagram,cabraldik,3,twitter,cabraldik,simple_name_prefix3:cab,0.94,1.1,1.0,1.0,0.0
12501,instagram,pkattera,3,twitter,pkattera,simple_name_prefix3:pka,0.94,1.1,1.0,1.0,0.0
12508,instagram,ppolleunus,3,twitter,ppolleunus,simple_name_prefix3:ppo,0.94,1.1,1.0,1.0,0.0
10604,instagram,kblanqua,3,twitter,kblanqua,simple_name_prefix3:kbl,0.94,1.1,1.0,1.0,0.0
12542,instagram,pyngwi,3,twitter,pyngwi,simple_name_prefix3:pyn,0.94,1.1,1.0,1.0,0.0
11914,instagram,mycroft221,3,twitter,mycroft221,simple_name_prefix3:myc,0.94,1.1,1.0,1.0,0.0
13288,instagram,simonkoleznik,3,twitter,simonkoleznik,simple_name_prefix3:sim,0.94,1.1,1.0,1.0,0.0
12575,instagram,rbustamantet,3,twitter,rbustamantet,simple_name_prefix3:rbu,0.94,1.1,1.0,1.0,0.0
7839,instagram,chicotoxico,3,twitter,chicotoxico,simple_name_prefix3:chi,0.94,1.1,1.0,1.0,0.0
7842,instagram,chipnicodemus,3,twitter,chipnicodemus,simple_name_prefix3:chi,0.94,1.1,1.0,1.0,0.0
9569,instagram,iabdulghani,3,twitter,iabdulghani,simple_name_prefix3:iab,0.94,1.1,1.0,1.0,0.0
4605,instagram,ce_mo,3,twitter,ce_mo,simple_name_prefix3:ce_,0.94,1.1,1.0,1.0,0.0
4628,instagram,ichrischatt,3,twitter,ichrischatt,simple_name_prefix3:ich,0.94,1.1,1.0,1.0,0.0
10027,instagram,sciguy14,3,twitter,sciguy14,simple_name_prefix3:sci,0.94,1.1,1.0,1.0,0.0
9592,instagram,1to1coach,3,twitter,1to1coach,simple_name_prefix3:1to,0.94,1.1,1.0,1.0,0.0
9598,instagram,imsoper,3,twitter,imsoper,simple_name_prefix3:ims,0.94,1.1,1.0,1.0,0.0
13832,instagram,tonyburgess1969,3,twitter,tonyburgess1969,simple_name_prefix3:ton,0.94,1.1,1.0,1.0,0.0
13835,instagram,tonydeli7,3,twitter,tonydeli7,simple_name_prefix3:ton,0.94,1.1,1.0,1.0,0.0
7594,instagram,brondmo,3,twitter,brondmo,simple_name_prefix3:bro,0.94,1.1,1.0,1.0,0.0
11506,instagram,anthonyhershko,3,twitter,anthonyhershko,simple_name_prefix3:ant,0.94,1.1,1.0,1.0,0.0
9744,instagram,jacobhodgson,3,twitter,jacobhodgson,simple_name_prefix3:jac,0.94,1.1,1.0,1.0,0.0
13836,instagram,tonydiehl,3,twitter,tonydiehl,simple_name_prefix3:ton,0.94,1.1,1.0,1.0,0.0
9612,instagram,idaglitter,3,twitter,idaglitter,simple_name_prefix3:ida,0.94,1.1,1.0,1.0,0.0
7648,instagram,caiocorraini,3,twitter,caiocorraini,simple_name_prefix3:cai,0.94,1.1,1.0,1.0,0.0
13837,instagram,tonygates44,3,twitter,tonygates44,simple_name_prefix3:ton,0.94,1.1,1.0,1.0,0.0
7173,instagram,appleheadink,3,twitter,appleheadink,simple_name_prefix3:app,0.94,1.1,1.0,1.0,0.0
11336,instagram,apprendistageek,3,twitter,apprendistageek,simple_name_prefix3:app,0.94,1.1,1.0,1.0,0.0
4948,instagram,dewback,3,twitter,dewback,simple_name_prefix3:dew,0.94,1.1,1.0,1.0,0.0
12790,instagram,robboudon,3,twitter,robboudon,simple_name_prefix3:rob,0.94,1.1,1.0,1.0,0.0
7999,instagram,clopin,3,twitter,clopin,simple_name_prefix3:clo,0.94,1.1,1.0,1.0,0.0
8000,instagram,clouvi,3,twitter,clouvi,simple_name_prefix3:clo,0.94,1.1,1.0,1.0,0.0
8941,instagram,felicelam,3,twitter,felicelam,simple_name_prefix3:fel,0.94,1.1,1.0,1.0,0.0
13839,instagram,tonymichael,3,twitter,tonymichael,simple_name_prefix3:ton,0.94,1.1,1.0,1.0,0.0
7751,instagram,cbachini,3,twitter,cbachini,simple_name_prefix3:cba,0.94,1.1,1.0,1.0,0.0
13840,instagram,tontenn,3,twitter,tontenn,simple_name_prefix3:ton,0.94,1.1,1.0,1.0,0.0
5710,instagram,maxkuri,3,twitter,maxkuri,simple_name_prefix3:max,0.94,1.1,1.0,1.0,0.0
9745,instagram,jacobsloan,3,twitter,jacobsloan,simple_name_prefix3:jac,0.94,1.1,1.0,1.0,0.0
12451,instagram,photothiel,3,twitter,photothiel,simple_name_prefix3:pho,0.94,1.1,1.0,1.0,0.0
13843,instagram,tonyveroeven,3,twitter,tonyveroeven,simple_name_prefix3:ton,0.94,1.1,1.0,1.0,0.0
5753,instagram,chillinquillen,3,twitter,chillinquillen,simple_name_prefix3:chi,0.94,1.1,1.0,1.0,0.0
7183,instagram,areeidet,3,twitter,areeidet,simple_name_prefix3:are,0.94,1.1,1.0,1.0,0.0
8843,instagram,esaudlg,3,twitter,esaudlg,simple_name_prefix3:esa,0.94,1.1,1.0,1.0,0.0
8844,instagram,esavestheworld,3,twitter,esavestheworld,simple_name_prefix3:esa,0.94,1.1,1.0,1.0,0.0
7391,instagram,bendhall,3,twitter,bendhall,simple_name_prefix3:ben,0.94,1.1,1.0,1.0,0.0
9971,googleplus,jefflee,3,twitter,jefflee,simple_name_prefix3:jef,0.94,1.1,1.0,1.0,0.0
6356,instagram,suryopras,3,twitter,suryopras,simple_name_prefix3:sur,0.94,1.1,1.0,1.0,0.0
7838,instagram,chibimartins,3,twitter,chibimartins,simple_name_prefix3:chi,0.94,1.1,1.0,1.0,0.0
7961,instagram,cjenkinsiv,3,twitter,cjenkinsiv,simple_name_prefix3:cje,0.94,1.1,1.0,1.0,0.0
13864,googleplus,tracyplayle,13864,instagram,tracyplayle,simple_name_prefix3:tra,0.94,1.1,1.0,1.0,0.0
5210,instagram,jasondluna,3,twitter,jasondluna,simple_name_prefix3:jas,0.94,1.1,1.0,1.0,0.0
7748,instagram,cavaroc,3,twitter,cavaroc,simple_name_prefix3:cav,0.94,1.1,1.0,1.0,0.0
10567,instagram,c_by_kitty,3,twitter,c_by_kitty,simple_name_prefix3:c_b,0.94,1.1,1.0,1.0,0.0
8894,instagram,fabiolottino,3,twitter,fabiolottino,simple_name_prefix3:fab,0.94,1.1,1.0,1.0,0.0
12791,instagram,robcoenen,3,twitter,robcoenen,simple_name_prefix3:rob,0.94,1.1,1.0,1.0,0.0
7843,instagram,chiragbatra,3,twitter,chiragbatra,simple_name_prefix3:chi,0.94,1.1,1.0,1.0,0.0
5927,instagram,srnmrdr,3,twitter,srnmrdr,simple_name_prefix3:srn,0.94,1.1,1.0,1.0,0.0
7958,instagram,cisene,3,twitter,cisene,simple_name_prefix3:cis,0.94,1.1,1.0,1.0,0.0
11509,instagram,maxfabrizi,3,twitter,maxfabrizi,simple_name_prefix3:max,0.94,1.1,1.0,1.0,0.0
10289,instagram,jonykalavera,3,twitter,jonykalavera,simple_name_prefix3:jon,0.94,1.1,1.0,1.0,0.0
4604,instagram,cecycorrea,3,twitter,cecycorrea,simple_name_prefix3:cec,0.94,1.1,1.0,1.0,0.0
13335,instagram,socialstephen,3,twitter,socialstephen,simple_name_prefix3:soc,0.94,1.1,1.0,1.0,0.0
5220,instagram,jasonbonvivant,3,twitter,jasonbonvivant,simple_name_prefix3:jas,0.94,1.1,1.0,1.0,0.0
13336,instagram,societychurch,3,twitter,societychurch,simple_name_prefix3:soc,0.94,1.1,1.0,1.0,0.0
7401,instagram,benjaminyeurch,3,twitter,benjaminyeurch,simple_name_prefix3:ben,0.94,1.1,1.0,1.0,0.0
8079,instagram,crisfloresmera,3,twitter,crisfloresmera,simple_name_prefix3:cri,0.94,1.1,1.0,1.0,0.0
7942,instagram,chuckkillorin,3,twitter,chuckkillorin,simple_name_prefix3:chu,0.94,1.1,1.0,1.0,0.0
9284,instagram,gongranja,3,twitter,gongranja,simple_name_prefix3:gon,0.94,1.1,1.0,1.0,0.0
6586,instagram,writerscorps,3,twitter,writerscorps,simple_name_prefix3:wri,0.94,1.1,1.0,1.0,0.0
4965,instagram,ferociousj,3,twitter,ferociousj,simple_name_prefix3:fer,0.94,1.1,1.0,1.0,0.0
7971,instagram,clarsenault,3,twitter,clarsenault,simple_name_prefix3:cla,0.94,1.1,1.0,1.0,0.0
5709,instagram,socialcolectivo,3,twitter,socialcolectivo,simple_name_prefix3:soc,0.94,1.1,1.0,1.0,0.0
9621,instagram,socialcloudtech,3,twitter,socialcloudtech,simple_name_prefix3:soc,0.94,1.1,1.0,1.0,0.0
4484,instagram,benguilbaud,3,twitter,benguilbaud,simple_name_prefix3:ben,0.94,1.1,1.0,1.0,0.0
11163,instagram,sociallyahead,3,twitter,sociallyahead,simple_name_prefix3:soc,0.94,1.1,1.0,1.0,0.0
8383,instagram,debsuvra,3,twitter,debsuvra,simple_name_prefix3:deb,0.94,1.1,1.0,1.0,0.0
8384,instagram,deckerweb,3,twitter,deckerweb,simple_name_prefix3:dec,0.94,1.1,1.0,1.0,0.0
11857,instagram,motorcash,3,twitter,motorcash,simple_name_prefix3:mot,0.94,1.1,1.0,1.0,0.0
8959,instagram,fernandobits,3,twitter,fernandobits,simple_name_prefix3:fer,0.94,1.1,1.0,1.0,0.0
8087,instagram,cristinasimone,3,twitter,cristinasimone,simple_name_prefix3:cri,0.94,1.1,1.0,1.0,0.0
6494,instagram,umakantjani,3,twitter,umakantjani,simple_name_prefix3:uma,0.94,1.1,1.0,1.0,0.0
8560,instagram,dougsmithlive,3,twitter,dougsmithlive,simple_name_prefix3:dou,0.94,1.1,1.0,1.0,0.0
7410,instagram,bennettbuilders,3,twitter,bennettbuilders,simple_name_prefix3:ben,0.94,1.1,1.0,1.0,0.0
4556,instagram,bsaren,3,twitter,bsaren,simple_name_prefix3:bsa,0.94,1.1,1.0,1.0,0.0
4774,instagram,deeje,3,twitter,deeje,simple_name_prefix3:dee,0.94,1.1,1.0,1.0,0.0
4557,instagram,btayfur,3,twitter,btayfur,simple_name_prefix3:bta,0.94,1.1,1.0,1.0,0.0
7953,instagram,cinnamonhollow,3,twitter,cinnamonhollow,simple_name_prefix3:cin,0.94,1.1,1.0,1.0,0.0
7394,instagram,benfrank,3,twitter,benfrank,simple_name_prefix3:ben,0.94,1.1,1.0,1.0,0.0
7395,instagram,benitezrafa,3,twitter,benitezrafa,simple_name_prefix3:ben,0.94,1.1,1.0,1.0,0.0
8932,instagram,federicoferro,3,twitter,federicoferro,simple_name_prefix3:fed,0.94,1.1,1.0,1.0,0.0
7398,instagram,benjiearthur,3,twitter,benjiearthur,simple_name_prefix3:ben,0.94,1.1,1.0,1.0,0.0
7399,instagram,benjamincole,3,twitter,benjamincole,simple_name_prefix3:ben,0.94,1.1,1.0,1.0,0.0
10393,instagram,me_jreese,3,twitter,me_jreese,simple_name_prefix3:me_,0.94,1.1,1.0,1.0,0.0
10402,instagram,jsesh,3,twitter,jsesh,simple_name_prefix3:jse,0.94,1.1,1.0,1.0,0.0
4772,instagram,deborahwise,3,twitter,deborahwise,simple_name_prefix3:deb,0.94,1.1,1.0,1.0,0.0
8379,instagram,debmomof3,3,twitter,debmomof3,simple_name_prefix3:deb,0.94,1.1,1.0,1.0,0.0
7416,instagram,benpike,3,twitter,benpike,simple_name_prefix3:ben,0.94,1.1,1.0,1.0,0.0
8480,instagram,dilip_r,3,twitter,dilip_r,simple_name_prefix3:dil,0.94,1.1,1.0,1.0,0.0
7417,instagram,benrogerswpg,3,twitter,benrogerswpg,simple_name_prefix3:ben,0.94,1.1,1.0,1.0,0.0
10491,instagram,k9blaze,3,twitter,k9blaze,simple_name_prefix3:k9b,0.94,1.1,1.0,1.0,0.0
8631,instagram,edenilton,3,twitter,edenilton,simple_name_prefix3:ede,0.94,1.1,1.0,1.0,0.0
8486,instagram,dinastik,3,twitter,dinastik,simple_name_prefix3:din,0.94,1.1,1.0,1.0,0.0
8487,instagram,diniehz,3,twitter,diniehz,simple_name_prefix3:din,0.94,1.1,1.0,1.0,0.0
11956,instagram,naomimeran,3,twitter,naomimeran,simple_name_prefix3:nao,0.94,1.1,1.0,1.0,0.0
7405,instagram,benlinders,3,twitter,benlinders,simple_name_prefix3:ben,0.94,1.1,1.0,1.0,0.0
8548,instagram,doroteee,3,twitter,doroteee,simple_name_prefix3:dor,0.94,1.1,1.0,1.0,0.0
8837,instagram,erwanlescop,3,twitter,erwanlescop,simple_name_prefix3:erw,0.94,1.1,1.0,1.0,0.0
8570,instagram,drchrisstout,3,twitter,drchrisstout,simple_name_prefix3:drc,0.94,1.1,1.0,1.0,0.0
8578,instagram,drguara,3,twitter,drguara,simple_name_prefix3:drg,0.94,1.1,1.0,1.0,0.0
14282,instagram,yoyodre,3,twitter,yoyodre,simple_name_prefix3:yoy,0.94,1.1,1.0,1.0,0.0
7390,instagram,dubblebee,3,twitter,dubblebee,simple_name_prefix3:dub,0.94,1.1,1.0,1.0,0.0
7754,instagram,ccostan,3,twitter,ccostan,simple_name_prefix3:cco,0.94,1.1,1.0,1.0,0.0
9474,instagram,hebervega,3,twitter,hebervega,simple_name_prefix3:heb,0.94,1.1,1.0,1.0,0.0
9478,instagram,hedzzation,3,twitter,hedzzation,simple_name_prefix3:hed,0.94,1.1,1.0,1.0,0.0
7975,instagram,claudersousa,3,twitter,claudersousa,simple_name_prefix3:cla,0.94,1.1,1.0,1.0,0.0
12399,instagram,p_terg,3,twitter,p_terg,simple_name_prefix3:p_t,0.94,1.1,1.0,1.0,0.0
7979,instagram,cla_gagliardini,3,twitter,cla_gagliardini,simple_name_prefix3:cla,0.94,1.1,1.0,1.0,0.0
9515,instagram,cc_liecense,3,twitter,cc_liecense,simple_name_prefix3:cc_,0.94,1.1,1.0,1.0,0.0
