"profile_row_id_a","profile_row_id_b","pair_type","label","probability","decision"
"10698","10699","exact_match","1","1.0","MATCH_EXACT"
"10700","10701","exact_match","1","1.0","MATCH_EXACT"
"10702","10703","exact_match","1","1.0","MATCH_EXACT"
"10704","10705","exact_match","1","1.0","MATCH_EXACT"
"10706","10707","exact_match","1","1.0","MATCH_EXACT"
"10708","10709","exact_match","1","1.0","MATCH_EXACT"
"10710","10711","exact_match","1","1.0","MATCH_EXACT"
"10712","10713","exact_match","1","1.0","MATCH_EXACT"
"10714","10715","exact_match","1","1.0","MATCH_EXACT"
"10716","10717","exact_match","1","1.0","MATCH_EXACT"
"10718","10719","exact_match","1","1.0","MATCH_EXACT"
"10720","10721","exact_match","1","1.0","MATCH_EXACT"
"10722","10723","exact_match","1","1.0","MATCH_EXACT"
"10726","10727","exact_match","1","1.0","MATCH_EXACT"
"10728","10729","exact_match","1","1.0","MATCH_EXACT"
"10730","10731","exact_match","1","1.0","MATCH_EXACT"
"10732","10733","exact_match","1","1.0","MATCH_EXACT"
"10736","10737","exact_match","1","1.0","MATCH_EXACT"
"10738","10739","exact_match","1","1.0","MATCH_EXACT"
"10740","10741","exact_match","1","1.0","MATCH_EXACT"
"10742","10743","exact_match","1","1.0","MATCH_EXACT"
"10744","10745","exact_match","1","1.0","MATCH_EXACT"
"10746","10747","exact_match","1","1.0","MATCH_EXACT"
"10748","10749","exact_match","1","1.0","MATCH_EXACT"
"10750","10751","exact_match","1","1.0","MATCH_EXACT"
"10752","10753","exact_match","1","1.0","MATCH_EXACT"
"10756","10757","exact_match","1","1.0","MATCH_EXACT"
"10758","10759","exact_match","1","1.0","MATCH_EXACT"
"10760","10761","exact_match","1","1.0","MATCH_EXACT"
"10762","10763","exact_match","1","1.0","MATCH_EXACT"
"10764","10765","exact_match","1","1.0","MATCH_EXACT"
"10766","10767","exact_match","1","1.0","MATCH_EXACT"
"10768","10769","exact_match","1","1.0","MATCH_EXACT"
"10770","10771","exact_match","1","1.0","MATCH_EXACT"
"10772","10773","exact_match","1","1.0","MATCH_EXACT"
"10774","10775","exact_match","1","1.0","MATCH_EXACT"
"10778","10779","exact_match","1","1.0","MATCH_EXACT"
"10782","10783","exact_match","1","1.0","MATCH_EXACT"
"10786","10787","exact_match","1","1.0","MATCH_EXACT"
"10788","10789","exact_match","1","1.0","MATCH_EXACT"
"10790","10791","exact_match","1","1.0","MATCH_EXACT"
"10796","10797","exact_match","1","1.0","MATCH_EXACT"
"10798","10799","exact_match","1","1.0","MATCH_EXACT"
"10800","10801","exact_match","1","1.0","MATCH_EXACT"
"10802","10803","exact_match","1","1.0","MATCH_EXACT"
"10806","10807","exact_match","1","1.0","MATCH_EXACT"
"10808","10809","exact_match","1","1.0","MATCH_EXACT"
"10810","10811","exact_match","1","1.0","MATCH_EXACT"
"10814","10815","exact_match","1","1.0","MATCH_EXACT"
"10816","10817","exact_match","1","1.0","MATCH_EXACT"
"10820","10821","exact_match","1","1.0","MATCH_EXACT"
"10822","10823","exact_match","1","1.0","MATCH_EXACT"
"10824","10825","exact_match","1","1.0","MATCH_EXACT"
"10826","10827","exact_match","1","1.0","MATCH_EXACT"
"10828","10829","exact_match","1","1.0","MATCH_EXACT"
"10830","10831","exact_match","1","1.0","MATCH_EXACT"
"10832","10833","exact_match","1","1.0","MATCH_EXACT"
"10834","10835","exact_match","1","1.0","MATCH_EXACT"
"10836","10837","exact_match","1","1.0","MATCH_EXACT"
"10838","10839","exact_match","1","1.0","MATCH_EXACT"
"10840","10841","exact_match","1","1.0","MATCH_EXACT"
"10842","10843","exact_match","1","1.0","MATCH_EXACT"
"10844","10845","exact_match","1","1.0","MATCH_EXACT"
"10846","10847","exact_match","1","1.0","MATCH_EXACT"
"10848","10849","exact_match","1","1.0","MATCH_EXACT"
"10850","10851","exact_match","1","1.0","MATCH_EXACT"
"10858","10859","exact_match","1","1.0","MATCH_EXACT"
"10860","10861","exact_match","1","1.0","MATCH_EXACT"
"10862","10863","exact_match","1","1.0","MATCH_EXACT"
"10864","10865","exact_match","1","1.0","MATCH_EXACT"
"10866","10867","exact_match","1","1.0","MATCH_EXACT"
"10868","10869","exact_match","1","1.0","MATCH_EXACT"
"10870","10871","exact_match","1","1.0","MATCH_EXACT"
"10872","10873","exact_match","1","1.0","MATCH_EXACT"
"10874","10875","exact_match","1","1.0","MATCH_EXACT"
"10878","10879","exact_match","1","1.0","MATCH_EXACT"
"10880","10881","exact_match","1","1.0","MATCH_EXACT"
"10882","10883","exact_match","1","1.0","MATCH_EXACT"
"10886","10887","exact_match","1","1.0","MATCH_EXACT"
"10890","10891","exact_match","1","1.0","MATCH_EXACT"
"10892","10893","exact_match","1","1.0","MATCH_EXACT"
"10894","10895","exact_match","1","1.0","MATCH_EXACT"
"10896","10897","exact_match","1","1.0","MATCH_EXACT"
"10898","10899","exact_match","1","1.0","MATCH_EXACT"
"10900","10901","exact_match","1","1.0","MATCH_EXACT"
"10902","10903","exact_match","1","1.0","MATCH_EXACT"
"10904","10905","exact_match","1","1.0","MATCH_EXACT"
"10906","10907","exact_match","1","1.0","MATCH_EXACT"
"10908","10909","exact_match","1","1.0","MATCH_EXACT"
"10910","10911","exact_match","1","1.0","MATCH_EXACT"
"10912","10913","exact_match","1","1.0","MATCH_EXACT"
"10914","10915","exact_match","1","1.0","MATCH_EXACT"
"10916","10917","exact_match","1","1.0","MATCH_EXACT"
"10920","10921","exact_match","1","1.0","MATCH_EXACT"
"10922","10923","exact_match","1","1.0","MATCH_EXACT"
"10924","10925","exact_match","1","1.0","MATCH_EXACT"
"10928","10929","exact_match","1","1.0","MATCH_EXACT"
"10930","10931","exact_match","1","1.0","MATCH_EXACT"
"10934","10935","exact_match","1","1.0","MATCH_EXACT"
"10936","10937","exact_match","1","1.0","MATCH_EXACT"
"10940","10941","exact_match","1","1.0","MATCH_EXACT"
"10942","10943","exact_match","1","1.0","MATCH_EXACT"
"10944","10945","exact_match","1","1.0","MATCH_EXACT"
"10946","10947","exact_match","1","1.0","MATCH_EXACT"
"10950","10951","exact_match","1","1.0","MATCH_EXACT"
"10952","10953","exact_match","1","1.0","MATCH_EXACT"
"10954","10955","exact_match","1","1.0","MATCH_EXACT"
"10958","10959","exact_match","1","1.0","MATCH_EXACT"
"10960","10961","exact_match","1","1.0","MATCH_EXACT"
"10964","10965","exact_match","1","1.0","MATCH_EXACT"
"10966","10967","exact_match","1","1.0","MATCH_EXACT"
"10968","10969","exact_match","1","1.0","MATCH_EXACT"
"10970","10971","exact_match","1","1.0","MATCH_EXACT"
"10972","10973","exact_match","1","1.0","MATCH_EXACT"
"10974","10975","exact_match","1","1.0","MATCH_EXACT"
"10976","10977","exact_match","1","1.0","MATCH_EXACT"
"10978","10979","exact_match","1","1.0","MATCH_EXACT"
"10980","10981","exact_match","1","1.0","MATCH_EXACT"
"10982","10983","exact_match","1","1.0","MATCH_EXACT"
"10984","10985","exact_match","1","1.0","MATCH_EXACT"
"10986","10987","exact_match","1","1.0","MATCH_EXACT"
"10992","10993","exact_match","1","1.0","MATCH_EXACT"
"10994","10995","exact_match","1","1.0","MATCH_EXACT"
"10996","10997","exact_match","1","1.0","MATCH_EXACT"
"10998","10999","exact_match","1","1.0","MATCH_EXACT"
"11002","11003","exact_match","1","1.0","MATCH_EXACT"
"11004","11005","exact_match","1","1.0","MATCH_EXACT"
"11008","11009","exact_match","1","1.0","MATCH_EXACT"
"11010","11011","exact_match","1","1.0","MATCH_EXACT"
"11012","11013","exact_match","1","1.0","MATCH_EXACT"
"11016","11017","exact_match","1","1.0","MATCH_EXACT"
"11018","11019","exact_match","1","1.0","MATCH_EXACT"
"11020","11021","exact_match","1","1.0","MATCH_EXACT"
"11022","11023","exact_match","1","1.0","MATCH_EXACT"
"11024","11025","exact_match","1","1.0","MATCH_EXACT"
"11026","11027","exact_match","1","1.0","MATCH_EXACT"
"11028","11029","exact_match","1","1.0","MATCH_EXACT"
"11030","11031","exact_match","1","1.0","MATCH_EXACT"
"11032","11033","exact_match","1","1.0","MATCH_EXACT"
"11034","11035","exact_match","1","1.0","MATCH_EXACT"
"11036","11037","exact_match","1","1.0","MATCH_EXACT"
"11038","11039","exact_match","1","1.0","MATCH_EXACT"
"11040","11041","exact_match","1","1.0","MATCH_EXACT"
"11042","11043","exact_match","1","1.0","MATCH_EXACT"
"11044","11045","exact_match","1","1.0","MATCH_EXACT"
"11046","11047","exact_match","1","1.0","MATCH_EXACT"
"11048","11049","exact_match","1","1.0","MATCH_EXACT"
"11050","11051","exact_match","1","1.0","MATCH_EXACT"
"11050","26390","exact_match","0","1.0","MATCH_EXACT"
"11050","30417","exact_match","0","1.0","MATCH_EXACT"
"11050","31464","exact_match","0","1.0","MATCH_EXACT"
"11050","31734","exact_match","0","1.0","MATCH_EXACT"
"11054","11055","exact_match","1","1.0","MATCH_EXACT"
"11056","11057","exact_match","1","1.0","MATCH_EXACT"
"11058","11059","exact_match","1","1.0","MATCH_EXACT"
"11060","11061","exact_match","1","1.0","MATCH_EXACT"
"11062","11063","exact_match","1","1.0","MATCH_EXACT"
"11064","11065","exact_match","1","1.0","MATCH_EXACT"
"11066","11067","exact_match","1","1.0","MATCH_EXACT"
"11068","11069","exact_match","1","1.0","MATCH_EXACT"
"11072","11073","exact_match","1","1.0","MATCH_EXACT"
"11076","11077","exact_match","1","1.0","MATCH_EXACT"
"11078","11079","exact_match","1","1.0","MATCH_EXACT"
"11080","11081","exact_match","1","1.0","MATCH_EXACT"
"11082","11083","exact_match","1","1.0","MATCH_EXACT"
"11084","11085","exact_match","1","1.0","MATCH_EXACT"
"11086","11087","exact_match","1","1.0","MATCH_EXACT"
"11088","11089","exact_match","1","1.0","MATCH_EXACT"
"11092","11093","exact_match","1","1.0","MATCH_EXACT"
"11094","11095","exact_match","1","1.0","MATCH_EXACT"
"11096","11097","exact_match","1","1.0","MATCH_EXACT"
"11100","11101","exact_match","1","1.0","MATCH_EXACT"
"11102","11103","exact_match","1","1.0","MATCH_EXACT"
"11104","11105","exact_match","1","1.0","MATCH_EXACT"
"11110","11111","exact_match","1","1.0","MATCH_EXACT"
"11112","11113","exact_match","1","1.0","MATCH_EXACT"
"11114","11115","exact_match","1","1.0","MATCH_EXACT"
"11116","11117","exact_match","1","1.0","MATCH_EXACT"
"11120","11121","exact_match","1","1.0","MATCH_EXACT"
"11122","11123","exact_match","1","1.0","MATCH_EXACT"
"11126","11127","exact_match","1","1.0","MATCH_EXACT"
"11130","11131","exact_match","1","1.0","MATCH_EXACT"
"11132","11133","exact_match","1","1.0","MATCH_EXACT"
"11134","11135","exact_match","1","1.0","MATCH_EXACT"
"11136","11137","exact_match","1","1.0","MATCH_EXACT"
"11138","11139","exact_match","1","1.0","MATCH_EXACT"
"11140","11141","exact_match","1","1.0","MATCH_EXACT"
"11142","11143","exact_match","1","1.0","MATCH_EXACT"
"11146","11147","exact_match","1","1.0","MATCH_EXACT"
"11148","11149","exact_match","1","1.0","MATCH_EXACT"
"11150","11151","exact_match","1","1.0","MATCH_EXACT"
"11152","11153","exact_match","1","1.0","MATCH_EXACT"
"11154","11155","exact_match","1","1.0","MATCH_EXACT"
"11156","11157","exact_match","1","1.0","MATCH_EXACT"
"11162","11163","exact_match","1","1.0","MATCH_EXACT"
"11164","11165","exact_match","1","1.0","MATCH_EXACT"
"11166","11167","exact_match","1","1.0","MATCH_EXACT"
"11170","11171","exact_match","1","1.0","MATCH_EXACT"
"11172","11173","exact_match","1","1.0","MATCH_EXACT"
"11178","11179","exact_match","1","1.0","MATCH_EXACT"
"11180","11181","exact_match","1","1.0","MATCH_EXACT"
"11182","11183","exact_match","1","1.0","MATCH_EXACT"
"11184","11185","exact_match","1","1.0","MATCH_EXACT"
"11186","11187","exact_match","1","1.0","MATCH_EXACT"
"11188","11189","exact_match","1","1.0","MATCH_EXACT"
"11190","11191","exact_match","1","1.0","MATCH_EXACT"
"11192","11193","exact_match","1","1.0","MATCH_EXACT"
"11196","11197","exact_match","1","1.0","MATCH_EXACT"
"11198","11199","exact_match","1","1.0","MATCH_EXACT"
"11200","11201","exact_match","1","1.0","MATCH_EXACT"
"11202","11203","exact_match","1","1.0","MATCH_EXACT"
"11204","11205","exact_match","1","1.0","MATCH_EXACT"
"11206","11207","exact_match","1","1.0","MATCH_EXACT"
"11208","11209","exact_match","1","1.0","MATCH_EXACT"
"11210","11211","exact_match","1","1.0","MATCH_EXACT"
"11212","11213","exact_match","1","1.0","MATCH_EXACT"
"11214","11215","exact_match","1","1.0","MATCH_EXACT"
"11216","11217","exact_match","1","1.0","MATCH_EXACT"
"11218","11219","exact_match","1","1.0","MATCH_EXACT"
"11222","11223","exact_match","1","1.0","MATCH_EXACT"
"11224","11225","exact_match","1","1.0","MATCH_EXACT"
"11228","11229","exact_match","1","1.0","MATCH_EXACT"
"11230","11231","exact_match","1","1.0","MATCH_EXACT"
"11232","11233","exact_match","1","1.0","MATCH_EXACT"
"11234","11235","exact_match","1","1.0","MATCH_EXACT"
"11238","11239","exact_match","1","1.0","MATCH_EXACT"
"11240","11241","exact_match","1","1.0","MATCH_EXACT"
"11242","11243","exact_match","1","1.0","MATCH_EXACT"
"11244","11245","exact_match","1","1.0","MATCH_EXACT"
"11246","11247","exact_match","1","1.0","MATCH_EXACT"
"11252","11253","exact_match","1","1.0","MATCH_EXACT"
"11254","11255","exact_match","1","1.0","MATCH_EXACT"
"11256","11257","exact_match","1","1.0","MATCH_EXACT"
"11258","11259","exact_match","1","1.0","MATCH_EXACT"
"11260","11261","exact_match","1","1.0","MATCH_EXACT"
"11266","11267","exact_match","1","1.0","MATCH_EXACT"
"11268","11269","exact_match","1","1.0","MATCH_EXACT"
"11270","11271","exact_match","1","1.0","MATCH_EXACT"
"11272","11273","exact_match","1","1.0","MATCH_EXACT"
"11274","11275","exact_match","1","1.0","MATCH_EXACT"
"11276","11277","exact_match","1","1.0","MATCH_EXACT"
"11278","11279","exact_match","1","1.0","MATCH_EXACT"
"11280","11281","exact_match","1","1.0","MATCH_EXACT"
"11282","11283","exact_match","1","1.0","MATCH_EXACT"
"11284","11285","exact_match","1","1.0","MATCH_EXACT"
"11288","11289","exact_match","1","1.0","MATCH_EXACT"
"11290","11291","exact_match","1","1.0","MATCH_EXACT"
"11296","11297","exact_match","1","1.0","MATCH_EXACT"
"11298","11299","exact_match","1","1.0","MATCH_EXACT"
"11300","11301","exact_match","1","1.0","MATCH_EXACT"
"11302","11303","exact_match","1","1.0","MATCH_EXACT"
"11304","11305","exact_match","1","1.0","MATCH_EXACT"
"11308","11309","exact_match","1","1.0","MATCH_EXACT"
"11310","11311","exact_match","1","1.0","MATCH_EXACT"
"11312","11313","exact_match","1","1.0","MATCH_EXACT"
"11314","11315","exact_match","1","1.0","MATCH_EXACT"
"11318","11319","exact_match","1","1.0","MATCH_EXACT"
"11320","11321","exact_match","1","1.0","MATCH_EXACT"
"11322","11323","exact_match","1","1.0","MATCH_EXACT"
"11324","11325","exact_match","1","1.0","MATCH_EXACT"
"11326","11327","exact_match","1","1.0","MATCH_EXACT"
"11332","11333","exact_match","1","1.0","MATCH_EXACT"
"11336","11337","exact_match","1","1.0","MATCH_EXACT"
"11338","11339","exact_match","1","1.0","MATCH_EXACT"
"11340","11341","exact_match","1","1.0","MATCH_EXACT"
"11342","11343","exact_match","1","1.0","MATCH_EXACT"
"11344","11345","exact_match","1","1.0","MATCH_EXACT"
"11346","11347","exact_match","1","1.0","MATCH_EXACT"
"11348","11349","exact_match","1","1.0","MATCH_EXACT"
"11354","11355","exact_match","1","1.0","MATCH_EXACT"
"11358","11359","exact_match","1","1.0","MATCH_EXACT"
"11362","11363","exact_match","1","1.0","MATCH_EXACT"
"11364","11365","exact_match","1","1.0","MATCH_EXACT"
"11366","11367","exact_match","1","1.0","MATCH_EXACT"
"11368","11369","exact_match","1","1.0","MATCH_EXACT"
"11372","11373","exact_match","1","1.0","MATCH_EXACT"
"11378","11379","exact_match","1","1.0","MATCH_EXACT"
"11380","11381","exact_match","1","1.0","MATCH_EXACT"
"11386","11387","exact_match","1","1.0","MATCH_EXACT"
"11388","11389","exact_match","1","1.0","MATCH_EXACT"
"11390","11391","exact_match","1","1.0","MATCH_EXACT"
"11392","11393","exact_match","1","1.0","MATCH_EXACT"
"11402","11403","exact_match","1","1.0","MATCH_EXACT"
"11406","11407","exact_match","1","1.0","MATCH_EXACT"
"11410","11411","exact_match","1","1.0","MATCH_EXACT"
"11416","11417","exact_match","1","1.0","MATCH_EXACT"
"11420","11421","exact_match","1","1.0","MATCH_EXACT"
"11424","11425","exact_match","1","1.0","MATCH_EXACT"
"11428","11429","exact_match","1","1.0","MATCH_EXACT"
"11430","11431","exact_match","1","1.0","MATCH_EXACT"
"11434","11435","exact_match","1","1.0","MATCH_EXACT"
"11436","11437","exact_match","1","1.0","MATCH_EXACT"
"11438","11439","exact_match","1","1.0","MATCH_EXACT"
"11440","11441","exact_match","1","1.0","MATCH_EXACT"
"11442","11443","exact_match","1","1.0","MATCH_EXACT"
"11444","11445","exact_match","1","1.0","MATCH_EXACT"
"11450","11451","exact_match","1","1.0","MATCH_EXACT"
"11452","11453","exact_match","1","1.0","MATCH_EXACT"
"11454","11455","exact_match","1","1.0","MATCH_EXACT"
"11456","11457","exact_match","1","1.0","MATCH_EXACT"
"11458","11459","exact_match","1","1.0","MATCH_EXACT"
"11462","11463","exact_match","1","1.0","MATCH_EXACT"
"11464","11465","exact_match","1","1.0","MATCH_EXACT"
"11466","11467","exact_match","1","1.0","MATCH_EXACT"
"11468","11469","exact_match","1","1.0","MATCH_EXACT"
"11472","11473","exact_match","1","1.0","MATCH_EXACT"
"11474","11475","exact_match","1","1.0","MATCH_EXACT"
"11476","11477","exact_match","1","1.0","MATCH_EXACT"
"11478","11479","exact_match","1","1.0","MATCH_EXACT"
"11480","11481","exact_match","1","1.0","MATCH_EXACT"
"11482","11483","exact_match","1","1.0","MATCH_EXACT"
"11488","11489","exact_match","1","1.0","MATCH_EXACT"
"11490","11491","exact_match","1","1.0","MATCH_EXACT"
"11492","11493","exact_match","1","1.0","MATCH_EXACT"
"11496","11497","exact_match","1","1.0","MATCH_EXACT"
"11498","11499","exact_match","1","1.0","MATCH_EXACT"
"11500","11501","exact_match","1","1.0","MATCH_EXACT"
"11506","11507","exact_match","1","1.0","MATCH_EXACT"
"11508","11509","exact_match","1","1.0","MATCH_EXACT"
"11510","11511","exact_match","1","1.0","MATCH_EXACT"
"11512","11513","exact_match","1","1.0","MATCH_EXACT"
"11514","11515","exact_match","1","1.0","MATCH_EXACT"
"11518","11519","exact_match","1","1.0","MATCH_EXACT"
"11520","11521","exact_match","1","1.0","MATCH_EXACT"
"11522","11523","exact_match","1","1.0","MATCH_EXACT"
"11524","11525","exact_match","1","1.0","MATCH_EXACT"
"11526","11527","exact_match","1","1.0","MATCH_EXACT"
"11528","11529","exact_match","1","1.0","MATCH_EXACT"
"11530","11531","exact_match","1","1.0","MATCH_EXACT"
"11532","11533","exact_match","1","1.0","MATCH_EXACT"
"11534","11535","exact_match","1","1.0","MATCH_EXACT"
"11536","11537","exact_match","1","1.0","MATCH_EXACT"
"11538","11539","exact_match","1","1.0","MATCH_EXACT"
"11542","11543","exact_match","1","1.0","MATCH_EXACT"
"11544","11545","exact_match","1","1.0","MATCH_EXACT"
"11546","11547","exact_match","1","1.0","MATCH_EXACT"
"11548","11549","exact_match","1","1.0","MATCH_EXACT"
"11550","11551","exact_match","1","1.0","MATCH_EXACT"
"11552","11553","exact_match","1","1.0","MATCH_EXACT"
"11554","11555","exact_match","1","1.0","MATCH_EXACT"
"11556","11557","exact_match","1","1.0","MATCH_EXACT"
"11558","11559","exact_match","1","1.0","MATCH_EXACT"
"11560","11561","exact_match","1","1.0","MATCH_EXACT"
"11562","11563","exact_match","1","1.0","MATCH_EXACT"
"11564","11565","exact_match","1","1.0","MATCH_EXACT"
"11566","11567","exact_match","1","1.0","MATCH_EXACT"
"11574","11575","exact_match","1","1.0","MATCH_EXACT"
"11576","11577","exact_match","1","1.0","MATCH_EXACT"
"11580","11581","exact_match","1","1.0","MATCH_EXACT"
"11582","11583","exact_match","1","1.0","MATCH_EXACT"
"11586","11587","exact_match","1","1.0","MATCH_EXACT"
"11588","11589","exact_match","1","1.0","MATCH_EXACT"
"11592","11593","exact_match","1","1.0","MATCH_EXACT"
"11594","11595","exact_match","1","1.0","MATCH_EXACT"
"11596","11597","exact_match","1","1.0","MATCH_EXACT"
"11598","11599","exact_match","1","1.0","MATCH_EXACT"
"11600","11601","exact_match","1","1.0","MATCH_EXACT"
"11602","11603","exact_match","1","1.0","MATCH_EXACT"
"11604","11605","exact_match","1","1.0","MATCH_EXACT"
"11606","11607","exact_match","1","1.0","MATCH_EXACT"
"11608","11609","exact_match","1","1.0","MATCH_EXACT"
"11610","11611","exact_match","1","1.0","MATCH_EXACT"
"11612","11613","exact_match","1","1.0","MATCH_EXACT"
"11614","11615","exact_match","1","1.0","MATCH_EXACT"
"11618","11619","exact_match","1","1.0","MATCH_EXACT"
"11620","11621","exact_match","1","1.0","MATCH_EXACT"
"11622","11623","exact_match","1","1.0","MATCH_EXACT"
"11624","11625","exact_match","1","1.0","MATCH_EXACT"
"11626","11627","exact_match","1","1.0","MATCH_EXACT"
"11628","11629","exact_match","1","1.0","MATCH_EXACT"
"11630","11631","exact_match","1","1.0","MATCH_EXACT"
"11634","11635","exact_match","1","1.0","MATCH_EXACT"
"11636","11637","exact_match","1","1.0","MATCH_EXACT"
"11638","11639","exact_match","1","1.0","MATCH_EXACT"
"11640","11641","exact_match","1","1.0","MATCH_EXACT"
"11642","11643","exact_match","1","1.0","MATCH_EXACT"
"11644","11645","exact_match","1","1.0","MATCH_EXACT"
"11646","11647","exact_match","1","1.0","MATCH_EXACT"
"11652","11653","exact_match","1","1.0","MATCH_EXACT"
"11654","11655","exact_match","1","1.0","MATCH_EXACT"
"11656","11657","exact_match","1","1.0","MATCH_EXACT"
"11658","11659","exact_match","1","1.0","MATCH_EXACT"
"11660","11661","exact_match","1","1.0","MATCH_EXACT"
"11662","11663","exact_match","1","1.0","MATCH_EXACT"
"11664","11665","exact_match","1","1.0","MATCH_EXACT"
"11668","11669","exact_match","1","1.0","MATCH_EXACT"
"11670","11671","exact_match","1","1.0","MATCH_EXACT"
"11674","11675","exact_match","1","1.0","MATCH_EXACT"
"11676","11677","exact_match","1","1.0","MATCH_EXACT"
"11678","11679","exact_match","1","1.0","MATCH_EXACT"
"11680","11681","exact_match","1","1.0","MATCH_EXACT"
"11684","11685","exact_match","1","1.0","MATCH_EXACT"
"11688","11689","exact_match","1","1.0","MATCH_EXACT"
"11690","11691","exact_match","1","1.0","MATCH_EXACT"
"11692","11693","exact_match","1","1.0","MATCH_EXACT"
"11694","11695","exact_match","1","1.0","MATCH_EXACT"
"11700","11701","exact_match","1","1.0","MATCH_EXACT"
"11702","11703","exact_match","1","1.0","MATCH_EXACT"
"11704","11705","exact_match","1","1.0","MATCH_EXACT"
"11706","11707","exact_match","1","1.0","MATCH_EXACT"
"11710","11711","exact_match","1","1.0","MATCH_EXACT"
"11712","11713","exact_match","1","1.0","MATCH_EXACT"
"11716","11717","exact_match","1","1.0","MATCH_EXACT"
"11718","11719","exact_match","1","1.0","MATCH_EXACT"
"11720","11721","exact_match","1","1.0","MATCH_EXACT"
"11724","11725","exact_match","1","1.0","MATCH_EXACT"
"11726","11727","exact_match","1","1.0","MATCH_EXACT"
"11728","11729","exact_match","1","1.0","MATCH_EXACT"
"11730","11731","exact_match","1","1.0","MATCH_EXACT"
"11732","11733","exact_match","1","1.0","MATCH_EXACT"
"11734","11735","exact_match","1","1.0","MATCH_EXACT"
"11736","11737","exact_match","1","1.0","MATCH_EXACT"
"11738","11739","exact_match","1","1.0","MATCH_EXACT"
"11746","11747","exact_match","1","1.0","MATCH_EXACT"
"11748","11749","exact_match","1","1.0","MATCH_EXACT"
"11752","11753","exact_match","1","1.0","MATCH_EXACT"
"11754","11755","exact_match","1","1.0","MATCH_EXACT"
"11758","11759","exact_match","1","1.0","MATCH_EXACT"
"11760","11761","exact_match","1","1.0","MATCH_EXACT"
"11762","11763","exact_match","1","1.0","MATCH_EXACT"
"11766","11767","exact_match","1","1.0","MATCH_EXACT"
"11768","11769","exact_match","1","1.0","MATCH_EXACT"
"11772","11773","exact_match","1","1.0","MATCH_EXACT"
"11776","11777","exact_match","1","1.0","MATCH_EXACT"
"11778","11779","exact_match","1","1.0","MATCH_EXACT"
"11782","11783","exact_match","1","1.0","MATCH_EXACT"
"11784","11785","exact_match","1","1.0","MATCH_EXACT"
"11790","11791","exact_match","1","1.0","MATCH_EXACT"
"11794","11795","exact_match","1","1.0","MATCH_EXACT"
"11796","11797","exact_match","1","1.0","MATCH_EXACT"
"11798","11799","exact_match","1","1.0","MATCH_EXACT"
"11800","11801","exact_match","1","1.0","MATCH_EXACT"
"11808","11809","exact_match","1","1.0","MATCH_EXACT"
"11810","11811","exact_match","1","1.0","MATCH_EXACT"
"11812","11813","exact_match","1","1.0","MATCH_EXACT"
"11814","11815","exact_match","1","1.0","MATCH_EXACT"
"11816","11817","exact_match","1","1.0","MATCH_EXACT"
"11818","11819","exact_match","1","1.0","MATCH_EXACT"
"11822","11823","exact_match","1","1.0","MATCH_EXACT"
"11824","11825","exact_match","1","1.0","MATCH_EXACT"
"11828","11829","exact_match","1","1.0","MATCH_EXACT"
"11830","11831","exact_match","1","1.0","MATCH_EXACT"
"11834","11835","exact_match","1","1.0","MATCH_EXACT"
"11836","11837","exact_match","1","1.0","MATCH_EXACT"
"11840","11841","exact_match","1","1.0","MATCH_EXACT"
"11842","11843","exact_match","1","1.0","MATCH_EXACT"
"11844","11845","exact_match","1","1.0","MATCH_EXACT"
"11846","11847","exact_match","1","1.0","MATCH_EXACT"
"11848","11849","exact_match","1","1.0","MATCH_EXACT"
"11850","11851","exact_match","1","1.0","MATCH_EXACT"
"11852","11853","exact_match","1","1.0","MATCH_EXACT"
"11854","11855","exact_match","1","1.0","MATCH_EXACT"
"11858","11859","exact_match","1","1.0","MATCH_EXACT"
"11860","11861","exact_match","1","1.0","MATCH_EXACT"
"11862","11863","exact_match","1","1.0","MATCH_EXACT"
"11864","11865","exact_match","1","1.0","MATCH_EXACT"
"11870","11871","exact_match","1","1.0","MATCH_EXACT"
"11872","11873","exact_match","1","1.0","MATCH_EXACT"
"11874","11875","exact_match","1","1.0","MATCH_EXACT"
"11876","11877","exact_match","1","1.0","MATCH_EXACT"
"11880","11881","exact_match","1","1.0","MATCH_EXACT"
"11882","11883","exact_match","1","1.0","MATCH_EXACT"
"11884","11885","exact_match","1","1.0","MATCH_EXACT"
"11886","11887","exact_match","1","1.0","MATCH_EXACT"
"11888","11889","exact_match","1","1.0","MATCH_EXACT"
"11890","11891","exact_match","1","1.0","MATCH_EXACT"
"11892","11893","exact_match","1","1.0","MATCH_EXACT"
"11894","11895","exact_match","1","1.0","MATCH_EXACT"
"11898","11899","exact_match","1","1.0","MATCH_EXACT"
"11900","11901","exact_match","1","1.0","MATCH_EXACT"
"11902","11903","exact_match","1","1.0","MATCH_EXACT"
"11904","11905","exact_match","1","1.0","MATCH_EXACT"
"11906","11907","exact_match","1","1.0","MATCH_EXACT"
"11908","11909","exact_match","1","1.0","MATCH_EXACT"
"11912","11913","exact_match","1","1.0","MATCH_EXACT"
"11914","11915","exact_match","1","1.0","MATCH_EXACT"
"11916","11917","exact_match","1","1.0","MATCH_EXACT"
"11918","11919","exact_match","1","1.0","MATCH_EXACT"
"11920","11921","exact_match","1","1.0","MATCH_EXACT"
"11922","11923","exact_match","1","1.0","MATCH_EXACT"
"11924","11925","exact_match","1","1.0","MATCH_EXACT"
